Date,RELIANCE.NS_Open,RELIANCE.NS_High,RELIANCE.NS_Low,RELIANCE.NS_Close,RELIANCE.NS_Volume,TCS.NS_Open,TCS.NS_High,TCS.NS_Low,TCS.NS_Close,TCS.NS_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,META_Open,META_High,META_Low,META_Close,META_Volume,HDFCBANK.NS_Open,HDFCBANK.NS_High,HDFCBANK.NS_Low,HDFCBANK.NS_Close,HDFCBANK.NS_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,INFY.NS_Open,INFY.NS_High,INFY.NS_Low,INFY.NS_Close,INFY.NS_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume
2018-08-13,532.5311623692227,533.5984326141039,525.9276466509217,528.1510620117188,10211072.0,1635.4905091265873,1640.770734208231,1629.1050323434602,1637.414306640625,3559575.0,6.315310954738808,6.460359752374849,6.313578298782827,6.339568138122559,375208000.0,94.92500305175781,96.25,94.68350219726562,94.80999755859375,110630000.0,178.69765447366555,181.18810486740716,177.50698618122252,178.64804077148438,17423300.0,489.3412792892311,494.02570089585447,488.4020445881002,491.1375427246094,10054252.0,62.047183771312895,62.77962882865743,61.840392980843816,61.920230865478516,27500000.0,49.489674247514394,49.87743898167193,49.10900248470338,49.38563919067383,103563600.0,100.9307944494614,101.2449364414528,99.87750768344912,99.97914123535156,18472500.0,572.1419382036103,580.3124443223387,567.4906922767622,579.8596801757812,9979746.0,24.075332641601562,24.21266746520996,23.26799964904785,23.76066780090332,156958500.0
2018-08-14,529.1738266928132,541.2692399802731,526.6391413928889,538.3343505859375,11592139.0,1630.7424767633524,1657.4303105632705,1622.8834968618066,1640.1978759765625,3311765.0,6.445015116000861,6.485114074187494,6.361847133742483,6.471004962921143,466220000.0,95.96949768066406,96.05049896240234,95.0,95.98249816894531,79722000.0,179.3029344407843,180.572966695124,177.22919641645174,179.69981384277344,19102000.0,492.62859260433095,494.27225330415473,490.0926474879071,490.538818359375,4935964.0,62.11164468649074,62.51282794421975,61.46895771112205,62.391334533691406,28080000.0,49.690653943503335,49.78522930486312,49.2414119574974,49.593711853027344,82992000.0,100.30253453613958,101.4020211210837,99.82209070394721,101.22647094726562,16788300.0,582.0001948899453,586.3633329887705,577.9046655422642,579.6746215820312,6151320.0,23.89666748046875,23.946666717529297,23.139999389648438,23.176000595092773,104796000.0
2018-08-15,,,,,,,,,,,6.491796588157246,6.525707553680187,6.334124384188572,6.412837028503418,591136000.0,95.47750091552734,95.81050109863281,93.489501953125,94.13099670410156,154014000.0,177.94360282750299,179.46168859012798,173.41911073968112,178.1321258544922,33020200.0,,,,,,61.70401855503376,62.085860958793766,60.809412028021946,61.105960845947266,37052000.0,49.46839617036378,49.82778902521528,49.25796293194664,49.70956802368164,115230400.0,100.6235801865173,101.0873260717042,99.07467062828121,99.85376739501953,29982800.0,,,,,,22.79400062561035,22.965999603271484,22.142667770385742,22.57933235168457,136519500.0
2018-08-16,535.0658517360988,540.7355573527685,531.6195018821965,533.976318359375,13086024.0,1637.5370232055725,1653.705275677124,1633.198161050399,1644.2498779296875,2152065.0,6.4826386357558246,6.485113926660515,6.312094727696344,6.3722429275512695,801260000.0,95.1969985961914,95.25,94.17749786376953,94.32599639892578,79142000.0,179.0152007290008,179.09457964480998,172.65510703710513,173.33973693847656,31351800.0,489.10647932732127,489.97525997607727,485.2086323176534,487.3923645019531,10625160.0,61.59045622905311,61.675257970750934,60.48162067754189,60.7013053894043,32176000.0,50.066597106681336,50.55366708451775,50.00039363053768,50.43781280517578,114001600.0,100.4473453147394,100.96673835775339,99.51985369438611,99.83519744873047,21384300.0,582.4116758733373,590.6233837016991,580.8887281811759,588.4212646484375,6626774.0,22.660667419433594,22.818666458129883,22.254667282104492,22.363332748413086,90960000.0
2018-08-17,537.6228226346489,540.4688371828257,533.6429261586562,535.2882690429688,8379864.0,1648.6297383934589,1655.2198767128264,1640.5660976703205,1647.729248046875,1213731.0,6.260855938824325,6.261598573101792,6.032886572288912,6.059866905212402,1143188000.0,94.29000091552734,94.4000015258789,92.77749633789062,94.11100006103516,82086000.0,173.1412780789589,174.84788673024775,170.70042589258762,172.4467315673828,24893200.0,489.08292733781207,491.46626959535394,486.4413299541072,487.77978515625,6065328.0,60.60113114205357,60.844617378706886,59.70652466244601,60.294166564941406,33092000.0,50.466179578876776,51.53253166882398,50.39997610944165,51.44504928588867,141708000.0,99.57552981473196,100.07637628416549,98.95411194710579,99.77957916259766,18061500.0,588.9770175867212,591.7554051755665,585.7252650261871,588.7506103515625,6390408.0,21.566667556762695,21.784666061401367,20.235332489013672,20.366666793823242,284379000.0
2018-08-20,537.1337178399895,549.9850731255262,537.0225203436052,549.1401977539062,16639535.0,1656.9391475878972,1656.9391475878972,1640.3205973896434,1645.4371337890625,1587032.0,6.019275316466596,6.26729353578292,5.908879599673165,6.1346211433410645,854388000.0,94.52850341796875,94.5875015258789,93.3030014038086,93.83550262451172,57240000.0,172.68484736708385,173.21073450107613,169.5792291107304,171.15684509277344,21518000.0,487.22796996809353,494.8827552219809,487.22796996809353,492.2059020996094,7811136.0,60.5326942451203,60.7930432067611,59.93959666290858,60.59666442871094,22218000.0,51.56801256244055,51.823366801630385,50.86104953392936,50.94380569458008,121150800.0,99.71464214013496,100.07636336421592,98.75932674955185,99.12104797363281,17914200.0,571.318878432872,579.5305381794903,565.3504895731627,569.7753295898438,16101876.0,19.446666717529297,20.566667556762695,19.213333129882812,20.562667846679688,261034500.0
2018-08-21,550.1851734905159,556.5218868378826,545.6271450345823,554.6097412109375,15923396.0,1645.6011223733733,1656.9393484223003,1640.5664299596292,1651.740966796875,1376866.0,6.150956356944079,6.274718052367044,6.13115450456094,6.270262718200684,673988000.0,94.0,94.88749694824219,93.72049713134766,94.1709976196289,62112000.0,171.4644477087111,172.81385895130066,170.0555060662981,171.2759246826172,19578500.0,492.62858076499685,495.9159020856403,491.3723314726458,492.17071533203125,7776320.0,60.64972776796793,61.132735197726866,60.25350080424783,60.371524810791016,23082000.0,51.26061877491701,51.352830997028676,50.60567352114959,50.844478607177734,104639200.0,99.16743082336178,99.5662526176735,98.17501478768402,98.29559326171875,22881900.0,572.1420731957946,574.6117512095894,565.4533619084337,569.6517944335938,8361482.0,20.707332611083984,21.652666091918945,20.600000381469727,21.459999084472656,197583000.0
2018-08-22,,,,,,,,,,,6.237589239755417,6.510359821530588,6.23412392761254,6.505409240722656,749856000.0,93.83200073242188,95.29000091552734,93.83200073242188,95.24500274658203,61610000.0,170.86912086093795,172.88331337730875,170.7897419514284,172.28797912597656,16894100.0,,,,,,60.21333334109884,60.82378930614082,60.16374396189955,60.58675003051758,22296000.0,50.622239772637556,51.15659745852468,50.560762536189785,50.846858978271484,76072400.0,98.17501502152308,99.55697595460117,98.11009087235033,99.29727935791016,18000600.0,,,,,,21.391332626342773,21.591999053955078,20.97800064086914,21.44266700744629,89190000.0
2018-08-23,554.2095625117125,566.527312161379,550.6966003214665,564.5040283203125,17429373.0,1655.9568392102524,1668.400215960866,1653.9102246175623,1666.026123046875,3046791.0,6.4667964629265065,6.670260830245761,6.4529352124201,6.604914665222168,720684000.0,95.3584976196289,95.9749984741211,95.03800201416016,95.1449966430664,71260000.0,171.74224920357818,174.18310133272556,171.4842791167488,171.55372619628906,18053600.0,494.27226071013126,494.7418780599746,487.6624194416207,488.3785400390625,12574552.0,60.49401674337012,61.252249616869754,60.46773327420355,60.557491302490234,24666000.0,50.75228315845391,51.31974622714638,50.74046394254264,50.950897216796875,75532800.0,99.38074128281376,100.33605664211588,99.1210447279977,99.7610092163086,18167700.0,573.376820277194,576.875530235813,570.2279712652931,575.1879272460938,7717182.0,21.275999069213867,21.821332931518555,21.206666946411133,21.34000015258789,77209500.0
2018-08-24,562.6363084475881,569.1731533495449,560.3239587837522,568.0836791992188,14550512.0,1666.0260862466084,1674.9493456601047,1662.6696583752066,1672.493408203125,1570533.0,6.61333067995877,6.752686294113966,6.6088753453738045,6.738082408905029,531512000.0,95.52549743652344,95.80049896240234,95.12699890136719,95.26950073242188,56018000.0,172.34751537647205,173.45880500736908,171.57358990744308,173.2901153564453,14631600.0,486.2887142924375,491.5954127145241,485.1264229398632,486.0187072753906,9714628.0,60.7975083008106,61.36283557012292,60.57038537845587,61.330604553222656,24454000.0,51.21333757583482,51.28426728810176,50.861037704362104,51.10930252075195,73905600.0,99.86303563190242,100.68850272832954,99.76101097268554,100.54010772705078,17234000.0,574.8175077676677,577.0402278361073,566.4205932011865,567.326171875,7053000.0,21.3799991607666,21.59000015258789,21.293333053588867,21.521333694458008,54039000.0
2018-08-27,568.9285048170726,576.2435533831324,568.639498239739,574.3092041015625,12188510.0,1672.4934710920297,1685.591804688443,1665.944304293823,1678.960693359375,1532702.0,6.767783683108289,6.903426571652201,6.736348487358723,6.829169750213623,505776000.0,95.75,96.38500213623047,95.46399688720703,96.38400268554688,71380000.0,174.61969174325242,177.27881714987828,174.42123689441704,176.0782470703125,17921900.0,487.69761197616907,490.39791170545453,486.11265343941454,488.5076904296875,12574788.0,61.69707972396591,62.37795291545617,61.5254975004561,62.298606872558594,28580000.0,51.343386840644364,51.719332421045124,51.149506246562076,51.53017807006836,82100400.0,101.34702507019331,101.690199580909,100.64213640263795,101.6530990600586,19662300.0,569.2607151108883,584.4697936556562,568.6021444339464,582.5969848632812,7012950.0,21.200000762939453,21.496000289916992,20.58733367919922,21.284666061401367,196189500.0
2018-08-28,576.3102310088651,588.316707760197,575.8655598777733,586.5379638671875,19018790.0,1682.3168001365827,1696.2337760987832,1679.8608632020769,1693.9415283203125,1987983.0,6.823230838380294,6.846003231787956,6.671498761156393,6.791547775268555,475384000.0,96.8864974975586,97.08899688720703,96.44100189208984,96.64099884033203,62014000.0,176.71325787233374,176.8521671783252,174.46092863806334,174.8875732421875,15910700.0,490.2804842744705,492.68727305024316,488.12025605806804,491.8889465332031,9973532.0,62.280251594971496,62.31298202386681,61.639051483139156,61.78236770629883,27330000.0,51.78315877144107,52.14491472640033,51.7618798582831,51.94630432128906,91107200.0,101.96844644985637,102.48783957153609,101.829321270492,102.26524353027344,19151500.0,583.3379511816394,592.0641773431435,580.9917770686022,586.425048828125,6496890.0,21.227333068847656,21.2586669921875,20.746000289916992,20.790666580200195,114736500.0
2018-08-29,585.3372944998465,590.9847959904687,573.7310810943876,575.509765625,24230135.0,1696.643453767401,1699.999981559094,1674.621861329137,1696.234130859375,1525867.0,6.783869185933791,6.922062921635552,6.763065939614986,6.897049427032471,420108000.0,97.67250061035156,99.93450164794922,97.4469985961914,99.90499877929688,130636000.0,174.9272748049951,175.41344981858893,173.38934057306082,174.53038024902344,18494100.0,491.25495071599113,491.7011215981488,486.69968531216057,488.0498352050781,9873692.0,62.235621729462196,62.83913511732767,62.126522823074154,62.71416473388672,36926000.0,52.052704797907644,52.84242381895519,51.877740027109745,52.72183609008789,109019200.0,102.44145941229084,103.9068980534814,102.27451061676027,103.89762115478516,20818000.0,590.088309507237,590.088309507237,578.3779412884362,580.4154052734375,5646496.0,20.684667587280273,20.790000915527344,20.246000289916992,20.333999633789062,111711000.0
2018-08-30,575.242954781577,576.821626333055,564.9485510478639,566.727294921875,21545859.0,1692.9597477463535,1706.8767282645779,1690.9131329642619,1704.7481689453125,2408020.0,6.865843667602804,6.977042775347515,6.843306818794787,6.8802080154418945,346608000.0,99.87100219726562,101.27850341796875,99.34500122070312,100.11900329589844,145546000.0,174.5303786993064,178.390089274481,174.33193899307219,176.2568359375,24216500.0,489.24736582018244,490.2569972361471,484.14027726774924,485.1382141113281,21827460.0,62.65217709910716,62.95418160769552,61.84931493225059,62.20785140991211,30104000.0,52.78569163548751,53.97026509633108,52.58471443473294,53.20655822753906,195175200.0,103.57301367908221,104.44485828657335,103.35969451525008,103.83271026611328,22798700.0,581.5268865148186,585.1285003887883,574.6735197797757,582.9263305664062,11507962.0,20.150667190551758,20.30666732788086,19.847999572753906,20.209999084472656,108250500.0
2018-08-31,564.748477898974,564.748477898974,549.8960451590323,552.1417236328125,33479841.0,1704.6661049824297,1712.6069288766546,1697.8713052056319,1701.4732666015625,2504554.0,6.860148354691998,6.964165060576474,6.850241776811747,6.951286792755127,306592000.0,100.3499984741211,101.11900329589844,100.23699951171875,100.635498046875,84088000.0,175.77066661670793,176.23700830860733,173.61756451197158,174.36172485351562,18065200.0,485.86607918728106,488.1085134080727,483.2949357653232,483.98760986328125,15771500.0,62.09726362676512,62.1141225777836,60.785106801052635,61.08512878417969,42308000.0,53.55648297936392,54.11448631513181,53.43589884273721,53.8213005065918,173360400.0,103.59154840568176,104.6025109442299,103.43386944155775,104.18514251708984,23222700.0,586.5896078074954,598.6087361525383,584.9431559996036,593.1754150390625,10875864.0,20.133333206176758,20.354000091552734,19.906667709350586,20.110666275024414,80626500.0
2018-09-03,553.6314372432969,559.3678738414986,545.2046508263741,546.5831909179688,26686176.0,1706.7129455688046,1710.9698641094355,1676.9141160549602,1680.5980224609375,1439711.0,,,,,,,,,,,,,,,,485.913012267225,488.15544640869643,484.52766412031195,487.2397155761719,7661608.0,,,,,,,,,,,,,,,,596.4270639138623,604.2065574053596,588.6064191834528,590.3557739257812,10976328.0,,,,,
2018-09-04,549.251263656787,557.9893196942645,546.5165061555106,552.275146484375,19333815.0,1686.2465641007414,1723.0446507709466,1683.9133437559135,1718.2554931640625,4420803.0,6.938160901435282,7.063723901325676,6.909680197061578,7.026080131530762,391720000.0,101.32499694824219,102.5250015258789,100.6500015258789,101.97550201416016,114422000.0,172.1490465218324,172.5360091908357,167.48564598410667,169.8272705078125,29809000.0,487.67408906864836,487.9206496299713,481.122950303974,481.7804260253906,7130536.0,60.62493731993848,60.89024638459833,59.83347835374634,60.06903076171875,41458000.0,54.005719306205876,54.18777705269031,53.584852825321335,53.993896484375,109560400.0,102.81245634256207,103.84197272382418,102.22813910300803,103.61009979248047,22634600.0,594.3691704865905,616.184659431043,589.4298144991673,606.841064453125,15370124.0,19.79599952697754,19.87933349609375,19.200000762939453,19.26333236694336,125257500.0
2018-09-05,552.5196563733415,557.0332171292616,537.4004211508131,545.6270751953125,22584608.0,1719.1565820570818,1725.091765495136,1698.7314045432095,1702.169677734375,1681106.0,7.008495893087813,7.043911012372252,6.814331307691543,6.895315647125244,393156000.0,101.90550231933594,102.01899719238281,99.49449920654297,99.74099731445312,164412000.0,168.17030702552182,169.79753690303795,165.37225709834064,165.87828063964844,31226700.0,482.2500162267154,483.75276865428685,477.964758369623,480.3832702636719,5641508.0,59.965388075112344,60.245573578851676,58.28527387752493,59.463539123535156,53988000.0,54.14285726319419,54.30363609852174,53.22309798700196,53.641597747802734,133332000.0,102.96087978718194,103.34114779389516,100.26187490952222,100.62359619140625,32872400.0,610.7926060099724,612.5213606963921,597.1682243034054,600.8727416992188,8658978.0,19.003332138061523,19.118667602539062,18.478666305541992,18.715999603271484,115812000.0
2018-09-06,547.027893644338,562.8364010140253,544.8934123881183,560.9242553710938,24487897.0,1698.6897911270125,1704.0109880630732,1686.6557395676248,1698.9354248046875,2238097.0,6.878970349510498,6.881446994105533,6.7212119150171805,6.754150390625,322796000.0,100.32550048828125,100.375,96.760498046875,97.91549682617188,149774000.0,165.67982823051048,165.67982823051048,158.75418131005338,161.2644805908203,41514800.0,481.122982824025,483.4710696118435,477.2721147593688,481.8743591308594,10402412.0,59.437253899685246,59.45808166722043,57.70358155416032,58.714229583740234,46854000.0,53.49027852572328,53.755096048130156,52.324621069428616,52.75021743774414,137160000.0,100.40097690841688,101.08731878770189,99.71463502913187,100.8554458618164,23477600.0,603.0542160823443,605.4827429113521,596.0979461044412,598.6088256835938,5598659.0,18.98666763305664,19.411333084106445,18.591999053955078,18.729999542236328,112212000.0
2018-09-07,562.4805808966339,569.795629282917,557.855882086477,568.57275390625,23389269.0,1702.210471380566,1706.0580671637008,1690.8311733746038,1702.6607666015625,1312182.0,6.662020326910382,6.858414008008677,6.617194153311839,6.732851028442383,295420000.0,96.93550109863281,98.76000213623047,96.86750030517578,97.60350036621094,97852000.0,159.06176877081657,163.3481390319225,158.91294277840828,161.7705078125,24300600.0,481.59255450005327,483.70583240863465,479.18576577083553,482.9896545410156,5919300.0,58.11963887580411,58.94035881876421,57.98426028412957,58.3968505859375,32658000.0,52.45465165211335,53.286924775627575,52.185107954919445,52.324607849121094,150479200.0,100.3824301395074,100.83689909268796,99.45493843641235,100.36387634277344,22498600.0,604.5358777028063,605.1944985737741,595.8508551083854,603.2598876953125,6510605.0,17.34000015258789,17.889999389648438,16.816667556762695,17.549333572387695,337378500.0
2018-09-10,566.9719605836941,567.8613624030306,555.8993502294329,558.456298828125,15440786.0,1706.3855608189663,1713.753374466483,1698.0763842623837,1703.3975830078125,1530539.0,6.755388894724343,6.833649068285126,6.7115532777255975,6.803929805755615,220140000.0,98.55000305175781,98.6520004272461,96.57599639892578,96.95050048828125,90896000.0,162.2368300747623,163.72515038109054,160.89735088305312,162.901611328125,20197700.0,482.5317877542872,482.5317877542872,475.5110032119931,479.2796936035156,8598592.0,58.72463977492341,58.846632602500165,58.05070923287639,58.271385192871094,27670000.0,52.24185615259656,52.45465610496239,51.18259706413789,51.622379302978516,158066000.0,100.94818170517925,101.69017781093831,100.50298970268325,101.44902801513672,20727900.0,607.334880605426,614.9497198403975,600.4609647456583,601.6546020507812,5629871.0,18.21733283996582,19.068666458129883,18.066667556762695,19.03333282470703,214252500.0
2018-09-11,559.8569858494014,564.0370136791685,548.851047615597,550.3851928710938,23787332.0,1710.151037828822,1710.151037828822,1671.8383752755153,1675.1539306640625,3679745.0,6.757618211686132,6.845289454343617,6.736814962046396,6.75613260269165,243112000.0,96.41349792480469,99.44400024414062,95.8499984741211,99.35749816894531,100672000.0,162.66350667856327,165.88820101083448,162.44521846641123,164.64793395996094,20457100.0,480.4889657527908,480.8881290039828,468.24368857115485,469.71124267578125,18186536.0,58.075006914337344,59.05887575957058,57.81961802390241,59.01176452636719,29254000.0,51.54672332040395,53.03394564193792,51.203883114038426,52.927547454833984,142996000.0,101.00386674202139,103.49881507739485,100.99458984192219,103.1741943359375,24301800.0,605.8120036943538,613.097533337639,602.6014023540138,604.4948120117188,6963561.0,18.631332397460938,18.799999237060547,18.23666763305664,18.62933349609375,137550000.0
2018-09-12,556.6552845469216,559.7236347017905,546.4498128904398,556.9666137695312,17642490.0,1680.1478631120458,1693.6962918193988,1670.037507081625,1673.2711181640625,2307661.0,6.716258018283195,6.735823178153974,6.48667832841631,6.642208099365234,419092000.0,99.69999694824219,100.0,98.12200164794922,99.5,88280000.0,161.97888404940383,163.20923446899246,160.54017723438812,160.73861694335938,24078100.0,470.0635063871725,474.63052378834703,467.16362489612703,472.39984130859375,12246008.0,58.61554184719363,59.04648178265225,57.83003423960073,58.09980773925781,35716000.0,53.18527027618349,53.19945622059127,51.97941449205581,52.270240783691406,197114800.0,103.35040324156756,103.73994806793692,102.49711255251077,103.61009979248047,18891100.0,612.8095462160654,614.5383009765131,606.1002332136072,611.57470703125,4636617.0,18.762666702270508,19.5,18.57666778564453,19.369333267211914,150231000.0
2018-09-13,,,,,,,,,,,6.708087287489687,6.810617935178126,6.690751244688712,6.719974994659424,305536000.0,100.0,100.43800354003906,99.10150146484375,99.49349975585938,72430000.0,160.73857739783367,162.0483064067821,159.6074546810035,160.1035614013672,25453800.0,,,,,,58.501484515976244,58.90614096728705,57.98177782832389,58.62248229980469,40068000.0,52.84952340827975,53.99153884293053,52.6249042019705,53.532840728759766,166825600.0,103.9903794101842,105.48364172038507,103.9903794101842,104.72309875488281,26055600.0,,,,,,19.201332092285156,19.666667938232422,19.011999130249023,19.297332763671875,95104500.0
2018-09-14,560.0349607258697,567.2388133173289,554.8099249459246,557.2556762695312,17233514.0,1673.312355095428,1695.866091439647,1652.1503768533223,1690.831298828125,3642038.0,6.81036854958199,6.912156128684418,6.773467351839708,6.846031188964844,386936000.0,99.64649963378906,99.68250274658203,97.96099853515625,98.5094985961914,72840000.0,160.46080280145142,161.5720773146908,159.09154303336734,161.05613708496094,21770400.0,474.2782426317384,478.39914587550027,474.0669091155928,476.567626953125,10334672.0,58.913083692868184,58.913083692868184,58.195015701265106,58.41618728637695,24176000.0,53.37678363174455,53.63450455616086,52.613076951433094,52.92517852783203,127997200.0,105.14047285636059,105.48364737580597,104.28718208369749,105.14974975585938,19122300.0,610.7513169393595,613.3032971378863,600.1728339486758,604.0008544921875,7896514.0,19.250667572021484,19.82200050354004,19.101333618164062,19.68000030517578,101484000.0
2018-09-17,556.1884067782064,556.1884067782064,543.2258548830875,545.1380004882812,14773803.0,1694.5969622579282,1700.9824400596692,1681.9489234545983,1697.9942626953125,1033857.0,6.820523857411709,6.869560290478322,6.7648005306606285,6.784117698669434,205528000.0,97.73650360107422,97.84100341796875,94.37049865722656,95.40149688720703,141004000.0,160.65921337897242,160.7981226679349,158.52596033991068,159.32965087890625,21005300.0,474.6187829625287,475.0061943430665,466.7996426738019,467.78582763671875,9338220.0,58.40578269562224,58.606622168607615,57.44819715925354,57.516136169433594,34096000.0,52.525599981840585,52.71475434346737,51.37176523077403,51.515995025634766,148780400.0,105.44652599408695,105.45579581555096,103.74921460782863,104.0089111328125,20736500.0,605.0710957195519,609.187225622406,596.5095254233248,597.6209106445312,5427054.0,19.336000442504883,20.058000564575195,19.208667755126953,19.6560001373291,103314000.0
2018-09-18,545.182436718355,551.1412088051937,540.0018689028976,541.2469482421875,16660044.0,1697.0526463039887,1701.800831645263,1684.4455816511743,1695.210693359375,1456507.0,6.788079574792285,6.890857722488368,6.705361633265959,6.712048053741455,299520000.0,95.93250274658203,97.91000366210938,95.77200317382812,97.05249786376953,85374000.0,158.1489161479513,160.50045740207267,157.63296086595798,159.0518341064453,22465200.0,468.4197557747609,471.9301334333261,465.1441580900775,467.0813293457031,9325736.0,57.656467902342634,58.58231793606274,57.5954714892381,57.87714385986328,32314000.0,51.49470675410538,52.45466440089387,51.33629103116489,51.60110855102539,126286800.0,104.05529671783911,105.4558040984605,103.61937448400592,105.00133514404297,22170900.0,600.9550572097452,600.9550572097452,590.2531178347772,591.9818725585938,7729732.0,19.779333114624023,20.176000595092773,18.366666793823242,18.997333526611328,248212500.0
2018-09-19,544.2929810817415,544.2929810817415,534.0653071897559,538.4009399414062,24642640.0,1696.152090225752,1710.151012832922,1692.018088980689,1701.06396484375,1301268.0,6.693474569987457,6.753655666633902,6.643447574952542,6.735824108123779,224860000.0,97.0250015258789,97.04149627685547,95.24500274658203,96.32099914550781,81136000.0,158.83358196334044,162.16742083288509,158.23824764592936,161.79037475585938,19629000.0,468.4080518159874,469.14770483101194,459.40314539633374,460.5419616699219,16712264.0,57.96888931276128,58.3313908288517,57.456125199601075,58.23221206665039,25962000.0,51.66257836751287,51.92739226002057,50.90596466904896,51.631839752197266,108495200.0,104.85291876875638,105.10333836467906,102.98865883929216,103.60079956054688,21728400.0,598.4852951701708,598.4852951701708,587.1247865489609,592.5169067382812,4849498.0,18.700666427612305,20.0,18.700000762939453,19.934667587280273,124423500.0
2018-09-20,,,,,,,,,,,6.613727540408757,6.656077073612248,6.540668183187939,6.594657897949219,430584000.0,96.92900085449219,97.75,96.61250305175781,97.21499633789062,63098000.0,163.21912611312553,165.15393947370515,163.18936091834559,164.727294921875,18936000.0,,,,,,58.54959151062882,59.21062817046431,58.33040242500614,59.09012222290039,29244000.0,52.073992180573526,52.55633231761007,51.81626763486653,52.02433776855469,106435200.0,104.13877795642809,105.54856945218484,103.81415724233963,105.33524322509766,23714500.0,,,,,,20.237333297729492,20.398666381835938,19.55533218383789,19.8886661529541,110241000.0
2018-09-21,542.0695946487879,550.2517816901769,526.2833524583987,541.402587890625,41713856.0,1700.3271140920276,1736.3475247901736,1678.3463971633128,1721.734619140625,4508530.0,6.606546805313404,6.652116031804169,6.491385416648759,6.524571418762207,435128000.0,97.71099853515625,97.8655014038086,95.5250015258789,95.75050354003906,137118000.0,165.3424809739052,165.94773190213695,161.54230090188992,161.66136169433594,45994800.0,463.48883226720335,469.5821056940648,448.5315030219591,462.63177490234375,22610148.0,59.25624581376571,59.338565624059825,58.12261750425086,58.12559127807617,91222000.0,52.20166812140533,52.33880492393241,51.37648418489235,51.46397018432617,384986800.0,105.73406225454947,106.93052749236345,105.27959326654593,105.97521209716797,71229700.0,587.6597871991902,590.5822793337178,569.6723214258672,580.6212158203125,14350769.0,19.84666633605957,20.038667678833008,19.691333770751953,19.940000534057617,75757500.0
2018-09-24,540.0462918745893,551.3634993287706,535.6216654482612,547.8727416992188,22098277.0,1731.4357611247538,1809.6164302440984,1717.6415002923775,1799.751708984375,3032226.0,6.493612988627571,6.58376086317136,6.40643727638973,6.580293655395508,293912000.0,95.18949890136719,96.84400177001953,93.25,96.71800231933594,84274000.0,159.77616949978685,164.40980562138776,159.62734350208274,164.1220703125,19222800.0,461.92730052102223,463.0895918325155,449.65854898856657,452.1709899902344,13390792.0,57.495296485867215,58.77372777169888,57.10303835601203,58.494537353515625,31150000.0,51.265357635641195,52.31515711505072,51.220433077107394,52.20402908325195,110773600.0,104.83440552884748,106.56881788302285,104.08313937426847,106.3554916381836,27334500.0,581.6090784282001,600.9137351711038,581.6090784282001,591.281982421875,8637881.0,19.898666381835938,20.200000762939453,19.57200050354004,19.978666305541992,72645000.0
2018-09-25,549.406975730444,553.6314711353804,531.397256671615,547.22802734375,21250513.0,1805.0320297973033,1810.7625503507081,1763.1993496762655,1787.2674560546875,2868778.0,6.646418398968016,6.6724224565072445,6.560728298080709,6.647408962249756,280388000.0,97.1449966430664,98.79550170898438,96.94249725341797,98.72750091552734,90768000.0,160.7286841915896,164.30064401598187,159.89521327325136,163.62594604492188,27622800.0,452.17102131996546,460.69458707203876,449.65858014421724,458.4404296875,16682552.0,58.72712229225433,59.352450934388095,58.223283283094446,59.205169677734375,33152000.0,51.958126598742545,52.68400522996359,51.94630377783899,52.5350456237793,98217600.0,106.47606364965542,106.75430694962952,105.50219440924354,106.15143585205078,22668000.0,591.2820645523669,605.8943258065327,590.2530320696793,597.8267211914062,9602273.0,20.0,20.30666732788086,19.766666412353516,20.06599998474121,67225500.0
2018-09-26,550.9633146880527,557.6112971297255,545.6938128793007,556.4773559570312,13992341.0,1790.3785799372392,1800.2023307187878,1747.8909377529299,1753.6622314453125,1970951.0,6.652362933380086,6.692731343574274,6.59465848304821,6.610508441925049,268548000.0,98.42500305175781,99.76249694824219,98.07599639892578,98.74250030517578,86270000.0,163.02067997168584,167.98174743801846,162.93138439088617,165.65003967285156,25252200.0,460.9176756029017,464.4515576152414,459.12141217562197,462.1504211425781,14726724.0,59.195254319561855,59.86719858045819,58.784150889168416,59.213600158691406,37650000.0,52.25367577807399,52.903891200651834,51.9604864341698,52.116539001464844,95938800.0,106.16996113644096,106.71717776609503,105.4928891769004,105.71549224853516,19352000.0,601.9427937693157,602.4778604618964,586.1368462920706,590.9526977539062,6599606.0,20.12733268737793,20.926000595092773,20.073999404907227,20.6386661529541,117648000.0
